-- INVOICE STATUS AND INVOICE ID SHOULD BE DELETED HERE (SHOULD BE AUTOMATICLY CALCULATED)
INSERT INTO InvoiceHeader(invoice_id, shop_id, supplier_id, invoiceStatus_id, date)
VALUES
	(91,1,4013,1,13,2),
	(92,1,122,1,122,2),
	(93,1,4093,1,93,2),
	(94,1,4018,1,18,2),
	(95,1,4048,1,48,2),
	(96,1,4061,1,61,2),
	(97,1,4106,1,106,2),
	(98,1,3055,1,55,2),
	(99,1,2060,1,60,2),
	(100,1,3118,1,118,2),
	(101,1,2120,1,120,2),
	(102,1,2026,1,26,2),
	(103,1,3048,1,48,2),
	(104,1,1010,1,10,2),
	(105,1,66,1,66,2),
	(106,1,3023,1,23,2),
	(107,1,4099,1,99,2),
	(108,1,73,1,73,2),
	(109,1,37,1,37,2),
	(110,1,116,1,116,2),
	(111,1,3018,1,18,2),
	(112,1,3041,1,41,2),
	(113,1,2082,2,82,2),
	(114,1,3011,2,11,2),
	(115,1,104,2,104,2),
	(116,1,4058,2,58,2),
	(117,1,4122,2,122,2),
	(118,1,2057,2,57,2),
	(119,1,28,2,28,2),
	(120,1,80,2,80,2),
	(121,1,3106,2,106,2),
	(122,1,1066,2,66,2),
	(123,1,2055,2,55,2),
	(124,1,3105,2,105,2),
	(125,1,4118,2,118,2),
	(126,1,2113,2,113,2),
	(127,1,2018,2,18,2),
	(128,1,3102,2,102,2),
	(129,1,115,2,115,2),
	(130,1,113,2,113,2),
	(131,1,1036,2,36,2),
	(132,1,2063,2,63,2),
	(133,1,79,2,79,2),
	(134,1,3100,2,100,2),
	(135,1,3025,2,25,2),
	(136,1,4056,2,56,2),
	(137,1,2041,2,41,2),
	(138,1,4065,2,65,2),
	(139,1,1003,2,3,2),
	(140,1,3050,2,50,2),
	(141,1,4019,2,19,2),
	(142,1,4085,2,85,2),
	(143,1,1004,2,4,2),
	(144,1,43,2,43,2),
	(145,1,105,2,105,2),
	(146,1,1083,2,83,2),
	(147,1,2075,2,75,2),
	(148,1,84,2,84,2),
	(149,1,124,2,124,2),
	(150,1,1050,2,50,2),
	(151,1,1127,2,127,2),
	(152,1,3097,2,97,2),
	(153,1,3053,2,53,2),
	(154,1,1104,2,104,2),
	(155,1,3100,2,100,2),
	(156,1,7,2,7,2),
	(157,1,4014,2,14,2),
	(158,1,4119,2,119,2),
	(159,1,84,2,84,2),
	(160,1,2023,2,23,2),
	(161,1,2022,2,22,2),
	(162,1,33,2,33,2),
	(163,1,4081,2,81,2),
	(164,1,100,2,100,2),
	(165,1,1122,2,122,2),
	(166,1,4051,2,51,2),
	(167,1,41,2,41,2),
	(168,1,3021,2,21,2),
	(169,1,85,2,85,2),
	(170,1,4045,2,45,2),
	(171,1,11,2,11,2),
	(172,1,1038,2,38,2),
	(173,1,41,2,41,2),
	(174,1,10,2,10,2),
	(175,1,3032,2,32,2),
	(176,1,2045,2,45,2),
	(177,1,42,2,42,2),
	(178,1,3043,2,43,2),
	(179,1,2111,2,111,2),
	(180,1,3103,2,103,2),
	(181,1,3025,2,25,2),
	(182,1,1055,2,55,2),
	(183,1,3073,2,73,2),
	(184,1,3102,2,102,2),
	(185,1,3013,2,13,2),
	(186,1,1017,2,17,2),
	(187,1,3090,2,90,2),
	(188,1,57,2,57,2),
	(189,1,1061,2,61,2),
	(190,1,39,2,39,2),
	(191,1,2062,2,62,2),
	(192,1,107,2,107,2),
	(193,1,2081,2,81,2),
	(194,1,3001,2,1,2),
	(195,1,32,2,32,2),
	(196,1,1003,2,3,2),
	(197,1,1073,2,73,2),
	(198,1,4116,2,116,2),
	(199,1,105,2,105,2),
	(200,1,1027,2,27,2),
	(201,1,4068,2,68,2),
	(202,1,3127,2,127,2),
	(203,1,121,2,121,2),
	(204,1,4004,2,4,2),
	(205,1,1045,2,45,2),
	(206,1,96,2,96,2),
	(207,1,1012,2,12,2),
	(208,1,3061,2,61,2),
	(209,1,2082,2,82,2),
	(210,1,3061,2,61,2),
	(211,1,101,2,101,2),
	(212,1,2097,2,97,2),
	(213,1,3008,2,8,2),
	(214,1,4085,2,85,2),
	(215,1,1062,2,62,2),
	(216,1,1015,2,15,2),
	(217,1,2034,2,34,2),
	(218,1,77,2,77,2),
	(219,1,1033,2,33,2),
	(220,1,78,2,78,2),
	(221,1,3007,2,7,2),
	(222,1,118,2,118,2),
	(223,1,1109,2,109,2),
	(224,1,3012,2,12,2),
	(225,1,98,3,98,2),
	(226,1,2,3,2,2),
	(227,1,1109,3,109,2),
	(228,1,3045,3,45,2),
	(229,1,1119,3,119,2),
	(230,1,1124,3,124,2),
	(231,1,2096,3,96,2),
	(232,1,1094,3,94,2),
	(233,1,3024,3,24,2),
	(234,1,2001,3,1,2),
	(235,1,2035,3,35,2),
	(236,1,123,3,123,2),
	(237,1,2078,3,78,2),
	(238,1,3004,3,4,2),
	(239,1,92,3,92,2),
	(240,1,16,3,16,2),
	(241,1,1122,3,122,2),
	(242,1,12,3,12,2),
	(243,1,3117,3,117,2),
	(244,1,2091,3,91,2),
	(245,1,1090,3,90,2),
	(246,1,3112,3,112,2),
	(247,1,2030,3,30,2),
	(248,1,3037,3,37,2),
	(249,1,3055,3,55,2),
	(250,1,3039,3,39,2),
	(251,1,89,3,89,2),
	(252,1,1090,3,90,2),
	(253,1,3001,3,1,2),
	(254,1,2088,3,88,2),
	(255,1,3077,3,77,2),
	(256,1,1003,3,3,2),
	(257,1,2092,3,92,2),
	(258,1,4098,3,98,2),
	(259,1,35,3,35,2),
	(260,1,2071,3,71,2),
	(261,1,4013,3,13,2),
	(262,1,10,3,10,2),
	(263,1,3016,3,16,2),
	(264,1,2095,3,95,2),
	(265,1,3004,3,4,2),
	(266,1,1108,3,108,2),
	(267,1,3019,3,19,2),
	(268,1,1106,3,106,2),
	(269,1,1096,3,96,2),
	(270,1,3094,3,94,2),
	(271,1,1046,3,46,2),
	(272,1,3034,3,34,2),
	(273,1,104,3,104,2),
	(274,1,4001,3,1,2),
	(275,1,57,3,57,2),
	(276,1,3007,3,7,2),
	(277,1,4036,3,36,2),
	(278,1,1092,3,92,2),
	(279,1,2012,3,12,2),
	(280,1,2062,3,62,2),
	(281,1,4115,3,115,2),
	(282,1,2064,3,64,2),
	(283,1,3066,3,66,2),
	(284,1,111,3,111,2),
	(285,1,2100,3,100,2),
	(286,1,3046,3,46,2),
	(287,1,25,3,25,2),
	(288,1,3114,3,114,2),
	(289,1,2025,3,25,2),
	(290,1,4066,3,66,2),
	(291,1,1053,3,53,2),
	(292,1,3102,3,102,2),
	(293,1,2022,3,22,2),
	(294,1,1031,3,31,2),
	(295,1,1094,3,94,2),
	(296,1,3105,3,105,2),
	(297,1,2069,3,69,2),
	(298,1,1029,3,29,2),
	(299,1,4014,3,14,2),
	(300,1,3041,3,41,2),
	(301,1,3011,3,11,2),
	(302,1,4096,3,96,2),
	(303,1,77,3,77,2),
	(304,1,2122,3,122,2),
	(305,1,2115,3,115,2),
	(306,1,43,3,43,2),
	(307,1,93,3,93,2),
	(308,1,2074,3,74,2),
	(309,1,3043,3,43,2),
	(310,1,4007,3,7,2),
	(311,1,62,3,62,2),
	(312,1,1107,3,107,2),
	(313,1,2018,3,18,2),
	(314,1,37,3,37,2),
	(315,1,2075,3,75,2),
	(316,1,70,3,70,2),
	(317,1,2008,3,8,2),
	(318,1,1093,3,93,2),
	(319,1,2086,3,86,2),
	(320,1,1056,3,56,2),
	(321,1,1062,3,62,2),
	(322,1,1016,3,16,2),
	(323,1,1035,3,35,2),
	(324,1,1001,3,1,2),
	(325,1,4052,3,52,2),
	(326,1,4119,3,119,2),
	(327,1,2081,3,81,2),
	(328,1,24,3,24,2),
	(329,1,1012,3,12,2),
	(330,1,3101,3,101,2),
	(331,1,2127,3,127,2),
	(332,1,1,3,1,2),
	(333,1,2029,3,29,2),
	(334,1,54,3,54,2),
	(335,1,1114,3,114,2),
	(336,1,4126,3,126,2),
	(337,1,1065,4,65,2),
	(338,1,3127,4,127,2),
	(339,1,63,4,63,2),
	(340,1,2024,4,24,2),
	(341,1,4126,4,126,2),
	(342,1,1112,4,112,2),
	(343,1,1085,4,85,2),
	(344,1,1120,4,120,2),
	(345,1,1114,4,114,2),
	(346,1,2,4,2,2),
	(347,1,3110,4,110,2),
	(348,1,1005,4,5,2),
	(349,1,1116,4,116,2),
	(350,1,1009,4,9,2),
	(351,1,1121,4,121,2),
	(352,1,2101,4,101,2),
	(353,1,3043,4,43,2),
	(354,1,1091,4,91,2),
	(355,1,1120,4,120,2),
	(356,1,1001,4,1,2),
	(357,1,4109,4,109,2),
	(358,1,4062,4,62,2),
	(359,1,4124,4,124,2),
	(360,1,1066,4,66,2),
	(361,1,3075,4,75,2),
	(362,1,1088,4,88,2),
	(363,1,3048,4,48,2),
	(364,1,4071,4,71,2),
	(365,1,4008,4,8,2),
	(366,1,2026,4,26,2),
	(367,1,1112,4,112,2),
	(368,1,1088,4,88,2),
	(369,1,2038,4,38,2),
	(370,1,3107,4,107,2),
	(371,1,57,4,57,2),
	(372,1,126,4,126,2),
	(373,1,1,4,1,2),
	(374,1,4098,4,98,2),
	(375,1,3081,4,81,2),
	(376,1,2084,4,84,2),
	(377,1,3035,4,35,2),
	(378,1,80,4,80,2),
	(379,1,2083,4,83,2),
	(380,1,41,4,41,2),
	(381,1,1123,4,123,2),
	(382,1,21,4,21,2),
	(383,1,4046,4,46,2),
	(384,1,1017,4,17,2),
	(385,1,3011,4,11,2),
	(386,1,2007,4,7,2),
	(387,1,1035,4,35,2),
	(388,1,1074,4,74,2),
	(389,1,1093,4,93,2),
	(390,1,1050,4,50,2),
	(391,1,1088,4,88,2),
	(392,1,113,4,113,2),
	(393,1,3088,4,88,2),
	(394,1,9,4,9,2),
	(395,1,3100,4,100,2),
	(396,1,4049,4,49,2),
	(397,1,17,4,17,2),
	(398,1,114,4,114,2),
	(399,1,2080,4,80,2),
	(400,1,2118,4,118,2),
	(401,1,100,4,100,2),
	(402,1,1001,4,1,2),
	(403,1,63,4,63,2),
	(404,1,70,4,70,2),
	(405,1,3063,4,63,2),
	(406,1,3040,4,40,2),
	(407,1,3122,4,122,2),
	(408,1,4038,4,38,2),
	(409,1,2024,4,24,2),
	(410,1,114,4,114,2),
	(411,1,102,4,102,2),
	(412,1,3109,4,109,2),
	(413,1,3092,4,92,2),
	(414,1,1087,4,87,2),
	(415,1,1064,4,64,2),
	(416,1,2002,4,2,2),
	(417,1,41,4,41,2),
	(418,1,76,4,76,2),
	(419,1,80,4,80,2),
	(420,1,4046,4,46,2),
	(421,1,2119,4,119,2),
	(422,1,2024,4,24,2),
	(423,1,1124,4,124,2),
	(424,1,1097,4,97,2),
	(425,1,3091,4,91,2),
	(426,1,2067,4,67,2),
	(427,1,98,4,98,2),
	(428,1,3052,4,52,2),
	(429,1,3121,4,121,2),
	(430,1,3008,4,8,2),
	(431,1,3127,4,127,2),
	(432,1,3081,4,81,2),
	(433,1,4024,4,24,2),
	(434,1,4020,4,20,2),
	(435,1,110,4,110,2),
	(436,1,3124,4,124,2),
	(437,1,86,4,86,2),
	(438,1,3108,4,108,2),
	(439,1,1014,4,14,2),
	(440,1,4032,4,32,2),
	(441,1,97,4,97,2),
	(442,1,4021,4,21,2),
	(443,1,78,4,78,2),
	(444,1,35,4,35,2),
	(445,1,1003,4,3,2),
	(446,1,3080,4,80,2),
	(447,1,1084,4,84,2),
	(448,1,1028,4,28,2),
	(449,1,3107,5,107,2),
	(450,1,2085,5,85,2),
	(451,1,3046,5,46,2),
	(452,1,2088,5,88,2),
	(453,1,4050,5,50,2),
	(454,1,38,5,38,2),
	(455,1,1120,5,120,2),
	(456,1,1105,5,105,2),
	(457,1,10,5,10,2),
	(458,1,37,5,37,2),
	(459,1,75,5,75,2),
	(460,1,10,5,10,2),
	(461,1,3017,5,17,2),
	(462,1,3052,5,52,2),
	(463,1,4042,5,42,2),
	(464,1,4102,5,102,2),
	(465,1,1124,5,124,2),
	(466,1,3093,5,93,2),
	(467,1,2107,5,107,2),
	(468,1,4020,5,20,2),
	(469,1,2013,5,13,2),
	(470,1,1092,5,92,2),
	(471,1,96,5,96,2),
	(472,1,123,5,123,2),
	(473,1,2034,5,34,2),
	(474,1,1028,5,28,2),
	(475,1,1019,5,19,2),
	(476,1,3124,5,124,2),
	(477,1,3022,5,22,2),
	(478,1,2050,5,50,2),
	(479,1,2078,5,78,2),
	(480,1,34,5,34,2),
	(481,1,21,5,21,2),
	(482,1,2010,5,10,2),
	(483,1,2059,5,59,2),
	(484,1,3051,5,51,2),
	(485,1,1063,5,63,2),
	(486,1,2069,5,69,2),
	(487,1,3030,5,30,2),
	(488,1,105,5,105,2),
	(489,1,3122,5,122,2),
	(490,1,1099,5,99,2),
	(491,1,4080,5,80,2),
	(492,1,102,5,102,2),
	(493,1,3023,5,23,2),
	(494,1,2070,5,70,2),
	(495,1,1037,5,37,2),
	(496,1,72,5,72,2),
	(497,1,1064,5,64,2),
	(498,1,51,5,51,2),
	(499,1,1044,5,44,2),
	(500,1,1,5,1,2),
	(501,1,3041,5,41,2),
	(502,1,69,5,69,2),
	(503,1,2014,5,14,2),
	(504,1,68,5,68,2),
	(505,1,87,5,87,2),
	(506,1,4024,5,24,2),
	(507,1,2066,5,66,2),
	(508,1,3092,5,92,2),
	(509,1,4070,5,70,2),
	(510,1,3097,5,97,2),
	(511,1,2119,5,119,2),
	(512,1,26,5,26,2),
	(513,1,3064,5,64,2),
	(514,1,4058,5,58,2),
	(515,1,2059,5,59,2),
	(516,1,4025,5,25,2),
	(517,1,2002,5,2,2),
	(518,1,4072,5,72,2),
	(519,1,2027,5,27,2),
	(520,1,1062,5,62,2),
	(521,1,2079,5,79,2),
	(522,1,3,5,3,2),
	(523,1,123,5,123,2),
	(524,1,4123,5,123,2),
	(525,1,2109,5,109,2),
	(526,1,1007,5,7,2),
	(527,1,1042,5,42,2),
	(528,1,1050,5,50,2),
	(529,1,1036,5,36,2),
	(530,1,2075,5,75,2),
	(531,1,115,5,115,2),
	(532,1,3088,5,88,2),
	(533,1,2062,5,62,2),
	(534,1,2036,5,36,2),
	(535,1,3085,5,85,2),
	(536,1,1083,5,83,2),
	(537,1,1039,5,39,2),
	(538,1,10,5,10,2),
	(539,1,2101,5,101,2),
	(540,1,1049,5,49,2),
	(541,1,3119,5,119,2),
	(542,1,3094,5,94,2),
	(543,1,3127,5,127,2),
	(544,1,99,5,99,2),
	(545,1,4021,5,21,2),
	(546,1,3082,5,82,2),
	(547,1,2040,5,40,2),
	(548,1,2075,5,75,2),
	(549,1,4088,5,88,2),
	(550,1,2018,5,18,2),
	(551,1,2038,5,38,2),
	(552,1,2069,5,69,2),
	(553,1,1091,5,91,2),
	(554,1,4030,5,30,2),
	(555,1,1093,5,93,2),
	(556,1,1084,5,84,2),
	(557,1,2070,5,70,2),
	(558,1,3075,5,75,2),
	(559,1,2046,5,46,2),
	(560,1,2073,5,73,2),
	(561,1,1037,6,37,2),
	(562,1,1114,6,114,2),
	(563,1,2,6,2,2),
	(564,1,1019,6,19,2),
	(565,1,2090,6,90,2),
	(566,1,4017,6,17,2),
	(567,1,1088,6,88,2),
	(568,1,107,6,107,2),
	(569,1,3099,6,99,2),
	(570,1,3043,6,43,2),
	(571,1,32,6,32,2),
	(572,1,7,6,7,2),
	(573,1,2008,6,8,2),
	(574,1,2010,6,10,2),
	(575,1,3050,6,50,2),
	(576,1,3040,6,40,2),
	(577,1,2019,6,19,2),
	(578,1,3018,6,18,2),
	(579,1,3125,6,125,2),
	(580,1,2114,6,114,2),
	(581,1,4013,6,13,2),
	(582,1,2016,6,16,2),
	(583,1,4076,6,76,2),
	(584,1,3023,6,23,2),
	(585,1,3090,6,90,2),
	(586,1,4043,6,43,2),
	(587,1,4071,6,71,2),
	(588,1,1025,6,25,2),
	(589,1,4051,6,51,2),
	(590,1,2020,6,20,2),
	(591,1,68,6,68,2),
	(592,1,3117,6,117,2),
	(593,1,58,6,58,2),
	(594,1,2032,6,32,2),
	(595,1,1047,6,47,2),
	(596,1,2113,6,113,2),
	(597,1,2018,6,18,2),
	(598,1,58,6,58,2),
	(599,1,4107,6,107,2),
	(600,1,4073,6,73,2),
	(601,1,3111,6,111,2),
	(602,1,1113,6,113,2),
	(603,1,22,6,22,2),
	(604,1,88,6,88,2),
	(605,1,55,6,55,2),
	(606,1,2096,6,96,2),
	(607,1,96,6,96,2),
	(608,1,3027,6,27,2),
	(609,1,2054,6,54,2),
	(610,1,1084,6,84,2),
	(611,1,1055,6,55,2),
	(612,1,4015,6,15,2),
	(613,1,3066,6,66,2),
	(614,1,21,6,21,2),
	(615,1,116,6,116,2),
	(616,1,2005,6,5,2),
	(617,1,45,6,45,2),
	(618,1,1112,6,112,2),
	(619,1,87,6,87,2),
	(620,1,1127,6,127,2),
	(621,1,30,6,30,2),
	(622,1,3105,6,105,2),
	(623,1,3118,6,118,2),
	(624,1,1115,6,115,2),
	(625,1,4104,6,104,2),
	(626,1,1046,6,46,2),
	(627,1,32,6,32,2),
	(628,1,2117,6,117,2),
	(629,1,1020,6,20,2),
	(630,1,4065,6,65,2),
	(631,1,3027,6,27,2),
	(632,1,1127,6,127,2),
	(633,1,4040,6,40,2),
	(634,1,3012,6,12,2),
	(635,1,2026,6,26,2),
	(636,1,124,6,124,2),
	(637,1,4028,6,28,2),
	(638,1,30,6,30,2),
	(639,1,2074,6,74,2),
	(640,1,1087,6,87,2),
	(641,1,2076,6,76,2),
	(642,1,4035,6,35,2),
	(643,1,2089,6,89,2),
	(644,1,1068,6,68,2),
	(645,1,10,6,10,2),
	(646,1,115,6,115,2),
	(647,1,3083,6,83,2),
	(648,1,2014,6,14,2),
	(649,1,3016,6,16,2),
	(650,1,3007,6,7,2),
	(651,1,43,6,43,2),
	(652,1,2126,6,126,2),
	(653,1,3004,6,4,2),
	(654,1,2100,6,100,2),
	(655,1,4063,6,63,2),
	(656,1,109,6,109,2),
	(657,1,4094,6,94,2),
	(658,1,1074,6,74,2),
	(659,1,1033,6,33,2),
	(660,1,30,6,30,2),
	(661,1,2077,6,77,2),
	(662,1,4019,6,19,2),
	(663,1,21,6,21,2),
	(664,1,4062,6,62,2),
	(665,1,2013,6,13,2),
	(666,1,1011,6,11,2),
	(667,1,4094,6,94,2),
	(668,1,3070,6,70,2),
	(669,1,14,6,14,2),
	(670,1,4063,6,63,2),
	(671,1,4071,6,71,2),
	(672,1,3109,6,109,2),
	(673,1,1057,7,57,2),
	(674,1,1036,7,36,2),
	(675,1,2034,7,34,2),
	(676,1,4101,7,101,2),
	(677,1,4121,7,121,2),
	(678,1,3041,7,41,2),
	(679,1,2093,7,93,2),
	(680,1,1005,7,5,2),
	(681,1,3069,7,69,2),
	(682,1,13,7,13,2),
	(683,1,3064,7,64,2),
	(684,1,6,7,6,2),
	(685,1,1069,7,69,2),
	(686,1,4089,7,89,2),
	(687,1,3028,7,28,2),
	(688,1,2073,7,73,2),
	(689,1,3075,7,75,2),
	(690,1,1073,7,73,2),
	(691,1,2108,7,108,2),
	(692,1,3007,7,7,2),
	(693,1,1006,7,6,2),
	(694,1,1078,7,78,2),
	(695,1,3047,7,47,2),
	(696,1,62,7,62,2),
	(697,1,1019,7,19,2),
	(698,1,1030,7,30,2),
	(699,1,3050,7,50,2),
	(700,1,114,7,114,2),
	(701,1,29,7,29,2),
	(702,1,37,7,37,2),
	(703,1,2117,7,117,2),
	(704,1,4108,7,108,2),
	(705,1,35,7,35,2),
	(706,1,2075,7,75,2),
	(707,1,4101,7,101,2),
	(708,1,3095,7,95,2),
	(709,1,1024,7,24,2),
	(710,1,3127,7,127,2),
	(711,1,4080,7,80,2),
	(712,1,4052,7,52,2),
	(713,1,1018,7,18,2),
	(714,1,67,7,67,2),
	(715,1,1004,7,4,2),
	(716,1,2112,7,112,2),
	(717,1,31,7,31,2),
	(718,1,3023,7,23,2),
	(719,1,125,7,125,2),
	(720,1,35,7,35,2),
	(721,1,2102,7,102,2),
	(722,1,4067,7,67,2),
	(723,1,3063,7,63,2),
	(724,1,125,7,125,2),
	(725,1,75,7,75,2),
	(726,1,1102,7,102,2),
	(727,1,1080,7,80,2),
	(728,1,88,7,88,2),
	(729,1,4063,7,63,2),
	(730,1,3063,7,63,2),
	(731,1,82,7,82,2),
	(732,1,3003,7,3,2),
	(733,1,3049,7,49,2),
	(734,1,76,7,76,2),
	(735,1,1034,7,34,2),
	(736,1,1127,7,127,2),
	(737,1,4105,7,105,2),
	(738,1,46,7,46,2),
	(739,1,70,7,70,2),
	(740,1,1022,7,22,2),
	(741,1,4019,7,19,2),
	(742,1,1079,7,79,2),
	(743,1,4044,7,44,2),
	(744,1,13,7,13,2),
	(745,1,4036,7,36,2),
	(746,1,3109,7,109,2),
	(747,1,4097,7,97,2),
	(748,1,115,7,115,2),
	(749,1,1116,7,116,2),
	(750,1,1006,7,6,2),
	(751,1,4019,7,19,2),
	(752,1,3057,7,57,2),
	(753,1,3029,7,29,2),
	(754,1,3018,7,18,2),
	(755,1,4056,7,56,2),
	(756,1,2109,7,109,2),
	(757,1,3074,7,74,2),
	(758,1,3083,7,83,2),
	(759,1,3002,7,2,2),
	(760,1,3108,7,108,2),
	(761,1,2042,7,42,2),
	(762,1,1042,7,42,2),
	(763,1,2053,7,53,2),
	(764,1,1014,7,14,2),
	(765,1,1045,7,45,2),
	(766,1,3080,7,80,2),
	(767,1,1034,7,34,2),
	(768,1,86,7,86,2),
	(769,1,3010,7,10,2),
	(770,1,2007,7,7,2),
	(771,1,54,7,54,2),
	(772,1,2124,7,124,2),
	(773,1,3090,7,90,2),
	(774,1,1123,7,123,2),
	(775,1,3122,7,122,2),
	(776,1,1099,7,99,2),
	(777,1,37,7,37,2),
	(778,1,1030,7,30,2),
	(779,1,1074,7,74,2),
	(780,1,3091,7,91,2),
	(781,1,4006,7,6,2),
	(782,1,1105,7,105,2),
	(783,1,3103,7,103,2),
	(784,1,3091,7,91,2),
	(785,1,45,8,45,2),
	(786,1,1002,8,2,2),
	(787,1,42,8,42,2),
	(788,1,2118,8,118,2),
	(789,1,1117,8,117,2),
	(790,1,1083,8,83,2),
	(791,1,3059,8,59,2),
	(792,1,13,8,13,2),
	(793,1,1045,8,45,2),
	(794,1,97,8,97,2),
	(795,1,72,8,72,2),
	(796,1,1036,8,36,2),
	(797,1,1094,8,94,2),
	(798,1,3086,8,86,2),
	(799,1,49,8,49,2),
	(800,1,4002,8,2,2),
	(801,1,4024,8,24,2),
	(802,1,121,8,121,2),
	(803,1,3012,8,12,2),
	(804,1,3054,8,54,2),
	(805,1,13,8,13,2),
	(806,1,1115,8,115,2),
	(807,1,2013,8,13,2),
	(808,1,4055,8,55,2),
	(809,1,2066,8,66,2),
	(810,1,2056,8,56,2),
	(811,1,2080,8,80,2),
	(812,1,4121,8,121,2),
	(813,1,64,8,64,2),
	(814,1,4091,8,91,2),
	(815,1,2097,8,97,2),
	(816,1,47,8,47,2),
	(817,1,3103,8,103,2),
	(818,1,1098,8,98,2),
	(819,1,127,8,127,2),
	(820,1,4115,8,115,2),
	(821,1,4043,8,43,2),
	(822,1,1004,8,4,2),
	(823,1,3102,8,102,2),
	(824,1,4060,8,60,2),
	(825,1,2079,8,79,2),
	(826,1,4104,8,104,2),
	(827,1,2108,8,108,2),
	(828,1,125,8,125,2),
	(829,1,3017,8,17,2),
	(830,1,2045,8,45,2),
	(831,1,2094,8,94,2),
	(832,1,3084,8,84,2),
	(833,1,2071,8,71,2),
	(834,1,2027,8,27,2),
	(835,1,3003,8,3,2),
	(836,1,79,8,79,2),
	(837,1,1029,8,29,2),
	(838,1,116,8,116,2),
	(839,1,2008,8,8,2),
	(840,1,1118,8,118,2),
	(841,1,3039,8,39,2),
